Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.258309956,0.927400002,1,0,0.013484905,0.007020556,0.134982891,0.051425726,16.41390754,5.054536308,2.960265255,0.865295259,1.426515281,0.702674064,20.34008796
distributed,0,0,1,0.248406249,0.932200003,1,0,0.01260283,0.006891438,0.131361237,0.054450586,nan,nan,nan,nan,nan,nan,20.01100535
distributed,0,0,2,0.147791146,0.955200004,1.992481203,0.121254305,0.012591541,0.004388351,0.1251117,0.055800611,nan,nan,nan,nan,nan,nan,20.11364857
distributed,0,0,3,0.145100879,0.957100006,2.988700565,0.203423839,0.012713917,0.003766686,0.129636089,0.050992555,nan,nan,nan,nan,nan,nan,19.95168811
distributed,0,0,5,0.102376974,0.969300003,4.984375,0.549340648,0.01287837,0.002995757,0.131936473,0.049461712,nan,nan,nan,nan,nan,nan,20.32242047
distributed,0,0,7,0.109459377,0.967800006,6.980360065,0.889274559,0.013197942,0.003242123,0.134153414,0.055986105,nan,nan,nan,nan,nan,nan,20.02210592
distributed,0,0,10,0.103102486,0.969300007,9.95821727,1.098114182,0.013633421,0.002152708,0.141575721,0.047609799,nan,nan,nan,nan,nan,nan,20.05498715
distributed,0,0,20,0.079458952,0.972900004,19.96130346,3.688047133,0.012916088,0.001990656,0.138280667,0.053645478,nan,nan,nan,nan,nan,nan,19.96796845
distributed,0,0,30,0.203361116,0.943100004,29.59661017,6.494721387,0.020120531,0.002532907,0.13694546,0.036529366,nan,nan,nan,nan,nan,nan,15.01101152
distributed,0,0,50,0.196918564,0.945800006,48.92663477,13.61815265,0.020912511,0.001549485,0.145988796,0.054814723,nan,nan,nan,nan,nan,nan,15.14335865
distributed,0,0,70,0.191253183,0.947000003,68.17507418,20.56515548,0.019668628,0.001418164,0.145209746,0.049796048,nan,nan,nan,nan,nan,nan,15.09449241
distributed,0,0,100,0.191100476,0.947800003,96.03975535,34.17875802,0.021806198,0.001661255,0.14704489,0.037145377,nan,nan,nan,nan,nan,nan,15.13315879
distributed,0,1,-1,0.242241766,0.934100003,1,0,0.012879386,0.007245197,0.132138523,0.053143765,14.28176916,3.931953093,4.123619556,1.450035412,1.231375571,0.557617864,20.01247137
distributed,0,1,30,0.46872471,0.865200003,29.80633803,6.319810124,0.022863932,0.002758996,0.100903183,0.048505851,nan,nan,nan,nan,nan,nan,14.69856901
distributed,0,1,50,0.515917751,0.848600001,49.61487603,16.63120377,0.022030429,0.001648721,0.124603499,0.046265173,nan,nan,nan,nan,nan,nan,14.91649019
distributed,0,1,70,0.560201862,0.838499999,69.11580595,25.30704015,0.020726855,0.002232732,0.128483484,0.05404966,nan,nan,nan,nan,nan,nan,15.21506456
distributed,0,1,100,0.630930418,0.8116,97.00320513,38.5,0.020348225,0.004198155,0.133125282,0.060951176,nan,nan,nan,nan,nan,nan,14.77186207
distributed,0,2,-1,0.083737388,0.97720001,96.39923372,47.43711388,0.013543505,0.003664353,0.132149659,0.069491694,482203.6999,1988176.788,1.09E-07,2.09E-07,27862.8242,114881.3672,20.31374811
distributed,0,2,1,0.370733043,0.888999999,1,0,0.013454501,0.007103019,0.131578397,0.054517479,nan,nan,nan,nan,nan,nan,20.01453997
distributed,0,2,2,0.270565198,0.921100004,1.992063492,0.12449912,0.012977528,0.004876569,0.132371489,0.051958601,nan,nan,nan,nan,nan,nan,20.08514345
distributed,0,2,3,0.205058099,0.942000002,2.988571429,0.2581618,0.012599459,0.004294022,0.131881714,0.053491877,nan,nan,nan,nan,nan,nan,20.01753719
distributed,0,2,5,0.172393725,0.947700001,4.983739837,0.56,0.013447691,0.00325029,0.133937328,0.047172149,nan,nan,nan,nan,nan,nan,20.07792852
