Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,1,3,5,0.228023888,0.8648,4.973890339,0.55898024,0.013260841,0.00304687,0.128350477,0.052502979,nan,nan,nan,nan,nan,nan,15.09106585
distributed,1,3,7,0.227029922,0.8657,6.974137931,1.013746349,0.012969166,0.002775149,0.133937522,0.056355623,nan,nan,nan,nan,nan,nan,15.07816982
distributed,1,3,10,0.227111103,0.8693,9.967391304,1.656013971,0.01308162,0.002501058,0.139292373,0.052762713,nan,nan,nan,nan,nan,nan,15.24625845
distributed,1,3,20,0.228499474,0.8671,19.85411141,3.173070448,0.013130652,0.001500771,0.130184218,0.045473926,nan,nan,nan,nan,nan,nan,14.98695218
distributed,1,3,30,0.229757197,0.8696,29.77043673,5.269629079,0.012606674,0.001204288,0.127953112,0.048059047,nan,nan,nan,nan,nan,nan,15.2832915
distributed,1,3,50,0.23307658,0.8681,49.35500516,12.17446866,0.012421907,0.000848664,0.128846591,0.059883028,nan,nan,nan,nan,nan,nan,14.81194293
distributed,1,3,70,0.238532265,0.8649,69.85918367,17.19560667,0.013888145,0.003385254,0.139212193,0.062681011,nan,nan,nan,nan,nan,nan,14.84606335
distributed,1,3,100,0.240146883,0.8659,97.5426945,29.20283472,0.012786993,0.00066802,0.123544142,0.063697982,nan,nan,nan,nan,nan,nan,15.02006933
Type,Simulation,case,tau_setup,lossValue,predictionAccuracy,avg_tau,stddev_tau,avg_each_local,stddev_each_local,avg_each_global,stddev_each_global,avg_betaAdapt,stddev_betaAdapt,avg_deltaAdapt,stddev_deltaAdapt,avg_rhoAdapt,stddev_rhoAdapt,total_time_recomputed
distributed,0,0,-1,0.240811867,0.8506,22.11258278,10.29028668,0.012482582,0.002765656,0.133472168,0.041941935,10.59417021,4.444326473,0.560552483,0.15549421,0.267536073,0.204724506,3.271031138
,,,,0.2301335,,,,,,,,,,,,,,1203.11538
,,,,18.41068,,,,,,,,,,,,,,
